1388660;100
1388792;100
1388792;99.6
1396668;99.6
1404012;99.7
1404012;99.7
1404012;99.7
1404012;99.7
1404012;99.7
1404276;99.8
1405068;99.8
1405332;99.8
1405332;99.8
1416720;99.8
1416720;99.8
1416720;99.9
1416720;99.9
1416720;99.9
1416852;99.9
1417644;99.9
1418172;99.9
1423408;100
1425412;100
1425412;100
1425412;100
1425676;100
1426468;100
1427392;100
1428052;99.7
1430032;99.7
1431896;99.7
1432556;99.7
1433348;99.7
1434272;99.8
1435064;99.8
1435856;99.8
1436648;99.8
1436780;99.8
1451824;99.8
1451824;99.8
1451824;99.9
1451824;99.9
1451824;99.9
1451824;99.9
1452220;99.9
1452880;99.9
1452880;99.9
1458416;100
1466972;100
1466972;100
1467764;100
1468688;100
1469480;100
1470404;99.7
1471196;99.7
1471460;99.7
1471460;99.7
1483544;99.8
1483808;99.8
1484732;99.8
1485524;99.8
1486448;99.8
1487240;99.8
1488032;99.8
1488824;99.8
1488824;99.9
1492484;99.9
1502596;99.9
1502596;99.9
1502596;99.9
1502596;99.9
1502596;99.9
1502860;100
1503652;100
1503916;100
1507588;100
1511408;100
1512200;100
1512992;99.7
1513916;99.7
1514708;99.7
1515632;99.8
1516292;99.8
1516556;99.8
1524464;99.8
1524464;99.8
1524464;99.8
1524464;99.8
1524992;99.8
1525784;99.9
1526708;99.9
1526972;99.9
1538476;99.9
1538476;99.9
1538476;99.9
1538476;99.9
1538476;99.9
1538740;100
1539532;100
1540192;100
1540192;100
1553744;100
1553744;100
1553744;99.7
1553744;99.7
1553876;99.8
1554668;99.8
1555460;99.8
1555988;99.8
1555988;99.8
1570264;99.8
1570264;99.8
1570264;99.8
1570264;99.9
1570264;99.9
1571056;99.9
1571980;99.9
1572508;99.9
1572508;99.9
1583392;99.9
1583392;99.9
1584184;99.9
1584976;100
1585900;100
1586692;100
1587484;100
1588276;100
1588276;100
1596904;100
1597432;99.8
1598224;99.8
1599148;99.8
1599940;99.8
1600864;99.8
1601656;99.8
1602316;99.8
1602316;99.8
1612268;99.8
1612268;99.9
1612268;99.9
1612268;99.9
1612532;99.9
1613324;99.9
1614116;99.9
1614380;99.9
1626828;99.9
1626828;99.9
1626828;100
1626828;100
1626828;100
1626828;100
1626828;100
1627092;100
1627092;100
1639508;99.8
1639508;99.8
1639508;99.8
1639508;99.8
1639508;99.8
1640300;99.8
1641092;99.8
1641224;99.8
1651028;99.8
1653580;99.9
1653580;99.9
1653580;99.9
1654108;99.9
1654900;99.9
1655824;99.9
1656484;99.9
1656484;99.9
1669488;99.9
1669488;99.9
1669488;100
1669488;100
1669752;100
1670544;100
1671468;100
1671864;100
1671864;99.8
1683008;99.8
1683008;99.8
1683008;99.8
1683800;99.8
1684724;99.8
1685516;99.8
1686308;99.8
1686572;99.8
1690652;99.9
1695152;99.9
1695944;99.9
1696736;99.9
1697660;99.9
1698452;99.9
1699244;99.9
1699904;99.9
1699904;99.9
1710460;99.9
1710460;100
1710460;100
1710460;100
1711120;100
1711912;100
1712704;100
1712836;99.8
1721364;99.8
1721760;99.8
1722684;99.8
1723476;99.8
1724268;99.8
1725192;99.8
1725984;99.8
1726248;99.9
1730392;99.9
1737204;99.9
1737204;99.9
1737468;99.9
1738260;99.9
1739052;99.9
1739976;99.9
1740636;99.9
1740636;99.9
1750084;99.9
1751008;100
1751800;100
1752724;100
1753516;100
1754440;100
1755232;100
1755364;100
1757604;99.8
1766780;99.8
1766780;99.8
1766912;99.8
1767836;99.8
1768628;99.8
1769552;99.9
1770080;99.9
1770080;99.9
1781924;99.9
1781924;99.9
1781924;99.9
1781924;99.9
1782188;99.9
1783112;99.9
1783772;99.9
1784036;99.9
1793088;99.9
1793088;100
1793616;100
1794540;100
1795332;100
1796256;100
1797048;100
1797312;100
1804000;99.8
1808732;99.8
1808732;99.8
1808732;99.8
1808732;99.8
1809392;99.8
1810184;99.9
1810712;99.9
1810712;99.9
1819952;99.9
1820480;99.9
1821272;99.9
1822196;99.9
1822988;99.9
1823912;99.9
1824440;99.9
1824440;99.9
1838140;99.9
1838140;99.9
1838140;100
1838140;100
1838140;100
1838140;100
1838668;100
1838668;100
1849700;99.8
1849700;99.8
1849700;99.8
1850360;99.8
1851284;99.8
1852076;99.8
1852868;99.9
1853000;99.9
1862308;99.9
1862572;99.9
1863496;99.9
1864288;99.9
1865212;99.9
1866004;99.9
1866796;99.9
1867060;99.9
1873656;99.9
1881012;99.9
1881012;99.9
1881012;100
1881012;100
1881012;100
1881012;100
1881012;100
1881012;100
1890504;99.8
1890504;99.8
1891164;99.8
1891956;99.8
1892880;99.8
1893672;99.9
1894200;99.9
1894200;99.9
1908612;99.9
1908612;99.9
1908612;99.9
1908612;99.9
1908612;99.9
1908612;99.9
1908612;99.9
1908612;99.9
1921916;99.9
1921916;99.9
1921916;99.9
1921916;100
1921916;100
1921916;100
1921916;100
1921916;100
1931612;100
1931612;100
1932536;99.8
1933328;99.8
1934252;99.8
1935044;99.8
1935440;99.9
1935440;99.9
1945272;99.9
1945668;99.9
1946460;99.9
1947384;99.9
1948176;99.9
1949100;99.9
1949496;99.9
1954008;99.9
1961760;99.9
1961760;99.9
1961760;99.9
1961760;99.9
1962024;100
1962816;100
1963212;100
1965500;100
1977548;100
1977548;100
1977548;100
1977548;99.8
1977548;99.8
1977548;99.8
1977548;99.9
1986588;99.9
1989384;99.9
1989384;99.9
1989384;99.9
1989384;99.9
1989384;99.9
1990044;99.9
1990176;99.9
2005032;99.9
2005032;99.9
2005032;99.9
2005032;99.9
2005032;99.9
2005032;99.9
2005032;100
2005032;100
2018604;100
2018604;100
2018604;100
2018604;100
2018604;100
2018604;99.8
2018604;99.8
2018604;99.8
2027844;99.9
2027844;99.9
2028240;99.9
2029032;99.9
2029824;99.9
2030748;99.9
2031144;99.9
2035872;99.9
2041600;99.9
2041600;99.9
2042128;99.9
2042920;99.9
2043844;99.9
2044636;99.9
2044768;99.9
2057324;100
2057324;100
2057324;100
2057324;100
2057324;100
2057588;100
2058380;100
2058380;99.8
2071288;99.8
2071288;99.9
2071288;99.9
2071288;99.9
2071288;99.9
2071288;99.9
2071816;99.9
2074204;99.9
2082112;99.9
2082112;99.9
2082508;99.9
2083300;99.9
2084092;99.9
2085016;99.9
2085148;99.9
2098248;99.9
2098248;99.9
2098248;99.9
2098248;100
2098248;100
2098248;100
2098644;100
2098644;100
2111380;100
2111380;99.8
2111380;99.8
2111380;99.9
2111380;99.9
2111908;99.9
2112172;99.9
2114864;99.9
2121564;99.9
2122488;99.9
2123280;99.9
2124072;99.9
2124996;99.9
2125788;99.9
2125788;99.9
2139024;99.9
2139024;99.9
2139024;99.9
2139024;99.9
2139024;99.9
2139024;100
2139288;100
2144288;100
2149636;100
2149636;100
2150164;100
2151088;99.8
2151880;99.9
2152672;99.9
2152672;99.9
2161384;99.9
2162308;99.9
2163100;99.9
2164024;99.9
2164816;99.9
2165740;99.9
2166004;99.9
2174284;99.9
2175184;99.9
2176108;99.9
2176900;99.9
2177824;99.9
2178616;99.9
2179408;99.9
2179408;99.9
2192728;100
2192728;100
2192728;100
2192728;100
2192728;100
2192728;100
2192728;99.8
2208420;99.9
2208420;99.9
2208420;99.9
2208420;99.9
2208420;99.9
2208420;99.9
2208420;99.9
2208420;99.9
2221780;99.9
2221780;99.9
2221780;99.9
2221780;99.9
2221780;99.9
2221780;99.9
2221780;99.9
2232948;99.9
2232948;99.9
2232948;99.9
2232948;100
2232948;100
2232948;100
2232948;100
2248628;100
2248628;100
2248628;99.9
2248628;99.9
2248628;99.9
2248628;99.9
2248628;99.9
2248832;99.9
2256960;99.9
2256960;99.9
2256960;99.9
2257752;99.9
2258544;99.9
2259204;99.9
2259204;99.9
2268156;99.9
2268948;99.9
2269872;99.9
2270664;99.9
2271588;99.9
2272380;99.9
2272512;100
2283648;100
2283648;100
2283648;100
2283780;100
2284572;100
2285496;100
2285628;99.9
2299136;99.9
2299136;99.9
2299136;99.9
2299136;99.9
2299136;99.9
2299136;99.9
2299136;99.9
2309728;99.9
2310056;99.9
2310056;99.9
2310056;99.9
2310716;99.9
2311508;99.9
2312036;99.9
2317396;99.9
2323268;99.9
2323268;99.9
2323268;100
2323796;100
2324588;100
2325248;100
2325248;100
2336436;100
2336436;100
2336436;99.9
2336700;99.9
2337624;99.9
2338284;99.9
2338284;99.9
2352080;99.9
2352080;99.9
2352080;99.9
2352080;99.9
2352080;99.9
2352080;99.9
2352080;99.9
2365788;99.9
2365788;99.9
2365788;99.9
2365788;99.9
2365788;99.9
2365788;99.9
2365788;100
2373484;100
2374276;100
2375200;100
2375992;100
2376916;100
2377576;100
2377576;99.9
2389280;99.9
2389280;99.9
2389280;99.9
2389280;99.9
2389940;99.9
2390732;99.9
2390732;99.9
2399688;99.9
2400480;99.9
2401272;99.9
2402196;99.9
2402988;99.9
2403780;99.9
2403780;99.9
2414880;99.9
2414880;99.9
2414880;99.9
2415276;100
2416068;100
2416728;100
2416728;100
2430828;100
2430828;100
2430828;100
2430828;99.9
2430828;99.9
2430828;99.9
2435504;99.9
2444420;99.9
2444420;99.9
2444420;99.9
2444420;99.9
2444420;99.9
2444420;99.9
2454604;99.9
2452380;99.9
2452908;99.9
2453700;99.9
2454492;99.9
2455416;99.9
2455680;99.9
2465140;99.9
2465140;100
2465932;100
2466724;100
2467648;100
2468440;100
2468572;100
2478084;100
2478216;99.9
2479008;99.9
2479932;99.9
2480724;99.9
2481516;99.9
2481516;99.9
2491176;99.9
2491308;99.9
2492100;99.9
2493024;99.9
2493816;99.9
2494476;99.9
2500176;99.9
2506560;99.9
2506560;99.9
2506560;99.9
2506560;99.9
2506956;99.9
2507352;100
2516580;100
2516712;100
2517504;100
2518296;100
2519220;100
2520012;100
2520144;99.9
2529420;99.9
2529816;99.9
2530608;99.9
2531532;99.9
2532324;99.9
2532984;99.9
2541712;99.9
2548424;99.9
2548424;99.9
2548424;99.9
2548424;99.9
2548424;99.9
2548424;99.9
2558360;99.9
2558360;99.9
2558360;99.9
2558360;99.9
2558360;100
2558624;100
2558624;100
2570968;100
2570968;100
2570968;100
2570968;100
2570968;99.9
2571364;99.9
2583760;99.9
2583760;99.9
2583760;99.9
2583760;99.9
2583760;99.9
2584024;99.9
2584156;99.9
2600040;99.9
2600040;99.9
2600040;99.9
2600040;99.9
2600040;99.9
2600040;99.9
2606860;99.9
2606860;99.9
2606992;99.9
2607784;100
2608708;100
2609500;100
2609636;100
2619376;100
2619376;100
2620168;100
2621092;99.9
2621884;99.9
2622280;99.9
2632068;99.9
2632068;99.9
2632464;99.9
2633388;99.9
2634180;99.9
2634972;99.9
2634972;99.9
2644544;99.9
2644940;99.9
2645732;99.9
2646524;99.9
2647448;99.9
2647580;99.9
2660228;99.9
2660228;99.9
2660228;99.9
2660228;100
2660228;100
2660228;100
2672924;100
2670208;100
2670340;100
2671264;99.9
2672056;99.9
2672848;99.9
2672848;99.9
2685872;99.9
2685872;99.9
2685872;99.9
2685872;99.9
2685872;99.9
2685872;99.9
2695396;99.9
2695396;99.9
2695924;99.9
2696848;99.9
2697640;99.9
2698036;99.9
2707792;99.9
2707792;99.9
2708452;99.9
2709376;100
2710168;100
2710564;100
2723432;100
2720332;100
2720860;100
2721652;100
2722576;99.9
2723104;99.9
2735920;99.9
2735980;99.9
2735980;99.9
2735980;99.9
2735980;99.9
2735980;99.9
2745436;99.9
2752200;99.9
2752200;99.9
2752200;99.9
2752200;99.9
2752200;99.9
2748152;99.9
2758252;99.9
2758252;99.9
2758912;99.9
2759836;100
2760628;100
2760628;100
2777032;100
2777032;100
2777032;100
2777032;99.9
2777032;99.9
2779404;99.9
2783720;99.9
2783720;99.9
2783852;99.9
2784776;99.9
2785436;99.9
2791872;99.9
2795404;99.9
2795536;99.9
2796328;99.9
2797252;99.9
2797912;99.9
2801120;99.9
2814596;99.9
2814596;99.9
2814596;99.9
2814596;99.9
2814596;100
2820016;100
2820584;100
2820584;100
2821244;100
2822168;100
2822564;99.9
2832952;99.9
2839420;99.9
2839420;99.9
2839420;99.9
2839420;99.9
2839420;99.9
2849288;99.9
2849288;99.9
2849288;99.9
2849288;99.9
2849288;99.9
2849288;99.9
2858000;99.9
2858000;99.9
2858000;99.9
2858660;99.9
2859584;99.9
2859584;99.9
2870312;100
2870312;100
2870312;100
2871236;100
2871896;100
2878540;100
2882404;99.9
2882404;99.9
2882800;99.9
2883724;99.9
2884120;99.9
2897984;99.9
2897984;99.9
2897984;99.9
2897984;99.9
2897984;99.9
2897984;99.9
2906736;99.9
2906736;99.9
2907132;99.9
2907924;99.9
2908716;99.9
2912056;99.9
2922300;99.9
2922300;99.9
2922300;100
2922300;100
2922300;100
2939000;100
2939000;100
2939000;99.9
2939000;99.9
2939000;99.9
2939000;99.9
2943552;99.9
2947468;99.9
2947468;99.9
2947468;99.9
2947468;99.9
2947468;99.9
2947468;99.9
2956464;99.9
2956464;99.9
2956464;99.9
2956728;99.9
2957388;99.9
2960836;99.9
2971436;99.9
2971436;99.9
2971436;99.9
2971436;99.9
2971436;100
2986996;100
2986996;100
2986996;100
2986996;99.9
2986996;99.9
2988740;99.9
2992656;99.9
2992656;99.9
2992656;99.9
2993580;99.9
2993712;99.9
3011612;99.9
3011612;99.9
3011612;99.9
3011612;99.9
3011612;99.9
3016800;99.9
3016800;99.9
3016800;99.9
3016932;99.9
3017724;99.9
3017856;99.9
3029228;99.9
3029228;99.9
3029228;100
3029492;100
3029888;100
3047848;100
3047848;99.9
3047848;99.9
3047848;99.9
3047848;99.9
3045520;99.9
3053080;99.9
3053080;99.9
3053080;99.9
3053740;99.9
3053872;99.9
3068576;99.9
3068576;99.9
3068576;99.9
3068576;99.9
3068576;99.9
3077220;99.9
3077220;99.9
3077220;99.9
3077220;99.9
3077748;99.9
3089348;99.9
3089348;100
3089348;100
3089348;100
3089744;100
3097044;99.9
3101280;99.9
3101280;99.9
3101280;99.9
3101544;99.9
3101676;99.9
3120132;99.9
3120132;99.9
3120132;99.9
3120132;99.9
3120132;99.9
3128472;99.9
3128472;99.9
3128472;99.9
3128472;99.9
3128472;99.9
3140904;99.9
3140904;99.9
3140904;99.9
3140904;99.9
3140904;99.9
3149340;100
3149340;100
3149340;100
3149340;100
3149340;99.9
3160508;99.9
3168048;99.9
3168048;99.9
3168048;99.9
3168048;99.9
3172084;99.9
3179892;99.9
3179892;99.9
3179892;99.9
3179892;99.9
3180120;99.9
3184208;99.9
3184208;99.9
3184208;99.9
3184472;99.9
3199380;99.9
3195972;99.9
3195972;99.9
3195972;99.9
3196236;99.9
3214896;100
3214896;100
3214896;100
3214896;100
3214896;99.9
3219816;99.9
3219816;99.9
3219816;99.9
3219816;99.9
3219816;99.9
3238948;99.9
3238948;99.9
3238948;99.9
3238948;99.9
3238948;99.9
3247120;99.9
3247120;99.9
3247120;99.9
3247120;99.9
3247120;99.9
3255248;99.9
3255248;99.9
3255248;99.9
3255248;99.9
3255248;99.9
3267292;100
3267292;100
3267292;100
3267292;99.9
3274236;99.9
3278516;99.9
3278516;99.9
3278516;99.9
3278516;99.9
3294152;99.9
3294152;99.9
3294152;99.9
3294152;99.9
3294152;99.9
3305396;99.9
3305396;99.9
3305396;99.9
3305396;99.9
3304980;99.9
3312912;99.9
3312912;99.9
3312912;99.9
3312912;99.9
3328744;99.9
3321880;100
3322804;100
3323596;100
3324124;100
3324124;99.9
3343480;99.9
3343480;99.9
3343480;99.9
3343480;99.9
3343480;99.9
3351712;99.9
3351712;99.9
3351712;99.9
3351712;99.9
3351864;99.9
3363720;99.9
3363720;99.9
3363720;99.9
3363720;99.9
3370984;99.9
3370984;99.9
3370984;99.9
3370984;99.9
3383152;99.9
3379392;99.9
3380184;100
3381108;100
3381372;100
3397584;99.9
3397584;99.9
3397584;99.9
3397584;99.9
3405836;99.9
3405836;99.9
3405836;99.9
3405836;99.9
3405836;99.9
3416664;99.9
3416664;99.9
3416664;99.9
3416664;99.9
3431628;99.9
3431628;99.9
3431628;99.9
3431628;99.9
3439204;99.9
3443188;99.9
3443188;99.9
3443188;99.9
3443188;99.9
3454540;100
3454540;100
3454540;100
3454540;99.9
3466060;99.9
3466060;99.9
3466060;99.9
3466060;99.9
3473540;99.9
3473544;99.9
3473544;99.9
3473544;99.9
3477564;99.9
3484820;99.9
3484820;99.9
3484820;99.9
3484820;99.9
3492352;99.9
3493144;99.9
3494068;99.9
3494596;99.9
3511192;99.9
3511192;99.9
3511192;99.9
3511192;100
3522620;100
3522620;100
3522620;99.9
3522620;99.9
3529928;99.9
3525968;99.9
3526496;99.9
3527024;99.9
3527948;99.9
3532308;99.9
3544648;99.9
3544648;99.9
3544648;99.9
3544648;99.9
3556200;99.9
3556200;99.9
3556200;99.9
3556200;99.9
3563216;99.9
3563216;99.9
3563216;99.9
3563216;99.9
3574896;99.9
3574896;99.9
3574896;100
3574896;100
3585616;100
3585616;99.9
3585616;99.9
3592404;99.9
3592836;99.9
3593760;99.9
3594684;99.9
3598984;99.9
3604008;99.9
3604932;99.9
3605724;99.9
3618792;99.9
3618792;99.9
3618792;99.9
3618792;99.9
3629808;99.9
3629808;99.9
3629808;99.9
3629808;99.9
3640988;99.9
3640988;99.9
3640988;99.9
3640988;99.9
3656396;100
3656396;100
3656396;100
3662728;99.9
3667372;99.9
3667372;99.9
3667372;99.9
3673676;99.9
3673676;99.9
3673676;99.9
3673676;99.9
3680476;99.9
3681136;99.9
3682060;99.9
3682324;99.9
3695672;99.9
3695672;99.9
3695672;99.9
3702404;99.9
3702668;99.9
3703460;99.9
3704120;99.9
3721556;99.9
3721556;99.9
3721556;99.9
3728024;100
3732584;100
3732584;99.9
3732584;99.9
3734868;99.9
3735264;99.9
3736188;99.9
3749664;99.9
3745648;99.9
3746572;99.9
3747232;99.9
3765016;99.9
3765016;99.9
3765016;99.9
3762576;99.9
3771940;99.9
3771940;99.9
3771940;99.9
3771940;99.9
3782656;99.9
3782664;99.9
3782664;99.9
3782664;99.9
3793576;99.9
3793576;99.9
3793576;100
3808344;100
3808344;99.9
3808344;99.9
3805616;99.9
3810092;99.9
3810884;99.9
3811412;99.9
3825036;99.9
3825036;99.9
3825036;99.9
3836228;99.9
3836228;99.9
3836228;99.9
3836228;99.9
3846468;99.9
3846468;99.9
3846468;99.9
3861780;99.9
3861780;99.9
3861780;99.9
3872364;99.9
3872364;99.9
3872364;99.9
3883120;99.9
3883120;99.9
3883120;100
3888708;99.9
3884156;99.9
3884948;99.9
3894560;99.9
3894644;99.9
3895436;99.9
3895832;99.9
3910096;99.9
3910096;99.9
3910096;99.9
3920576;99.9
3920576;99.9
3920576;99.9
3935656;99.9
3935656;99.9
3935656;99.9
3937180;99.9
3937180;99.9
3937576;99.9
3947028;99.9
3947424;99.9
3961972;99.9
3957964;99.9
3957964;100
3967712;100
3972816;99.9
3972816;99.9
3988428;99.9
3983728;99.9
3983728;99.9
3993688;99.9
3993688;99.9
3993688;99.9
4008916;99.9
4008916;99.9
4008916;99.9
4019224;99.9
4019224;99.9
4024180;99.9
4019808;99.9
4019940;99.9
4034820;99.9
4034820;99.9
4034820;99.9
4045060;99.9
4045060;99.9
4050112;99.9
4060452;99.9
4060452;99.9
4070652;100
4070652;99.9
4070652;99.9
4080468;99.9
4080468;99.9
4090816;99.9
4081136;99.9
4081136;99.9
4081136;99.9
4096112;99.9
4091248;99.9
4091248;99.9
4101536;99.9
4101536;99.9
4116696;99.9
4116696;99.9
4116696;99.9
4126760;99.9
4126760;99.9
4132084;99.9
4132084;99.9
4142288;99.9
4142836;99.9
4142836;99.9
4153396;100
4153396;99.9
4173860;99.9
4173860;99.9
4169080;99.9
4184408;99.9
4184408;99.9
4184540;99.9
4184540;99.9
4199656;99.9
4199656;99.9
4211628;99.9
4211628;99.9
4217060;99.9
4217060;99.9
4222616;99.9
4227664;99.9
4227880;99.9
4243148;99.9
4243300;99.9
4253732;99.9
4253748;99.9
4254176;99.9
4260748;99.9
4271496;99.9
4266624;100
4277284;99.9
4287868;99.9
4288144;99.9
4288432;99.9
4293592;99.9
4294424;99.9
4304976;99.9
4315552;99.9
4315792;99.9
4321376;99.9
4321376;99.9
4331940;99.9
4331940;99.9
4349208;99.9
4343992;99.9
4360512;99.9
4355320;99.9
4356244;99.9
4372564;99.9
4367296;99.9
4378504;99.9
4389596;99.9
4389596;99.9
4401520;99.9
4401688;100
4412680;99.9
4423772;99.9
4424032;99.9
4429556;99.9
4446208;99.9
4440844;99.9
4441404;99.9
4452748;99.9
4463672;99.9
4469372;99.9
4475004;99.9
4486004;99.9
4491464;99.9
4503192;99.9
4508756;99.9
4520272;99.9
4520272;99.9
4520492;99.9
4520492;99.9
4526996;99.9
4544152;99.9
4550172;99.9
4550200;99.9
4567340;99.9
4579056;99.9
4579284;99.9
4585272;99.9
4591668;99.9
4603376;99.9
4620852;99.9
4621272;99.9
4638744;99.9
4639080;99.9
4645320;99.9
4657272;99.9
4669452;99.9
4693196;99.9
4705012;99.9
4710960;99.9
4710960;99.9
4710960;99.9
4710960;99.9
4710960;99.9
4710960;99.9
4710960;99.9
4710960;99.9
4710960;99.9
4710960;99.9
4710960;99.9
4710960;99.9
